4B9H_1	7NMM_2	69	1.981E-01	1.067E+01
4B9H_1	6ZUS_1	34	3.459E-01	7.555E+00
4B9H_1	2N37_1	15	2.966E-01	3.084E+00
4B9H_1	4Z4A_1	15	3.910E-01	2.057E+00
4B9H_1	4GVB_1	25	4.074E-01	3.933E+00
4B9H_1	7ZKD_1	16	3.050E-01	5.523E+00
4B9H_1	7T6A_1	24	2.901E-01	4.659E+00
4B9H_1	5FNO_1	35	3.596E-01	7.081E+00
4B9H_1	8C8A_1	22	3.211E-01	9.963E+00
4B9H_1	7NLJ_2	15	3.578E-01	4.056E+00
4B9H_1	8OXJ_1	25	1.934E-01	5.480E+00
4B9H_1	8ACX_1	16	2.689E-01	3.619E+00
4B9H_1	8R7A_2	14	2.465E-01	4.939E+00
7PP2_2	7PP2_2	27	1.038E+00	6.968E-03
7ZK0_1	7ZK0_1	89	1.011E+00	0.000E+00
7ZK0_1	6FUD_2	64	7.337E-01	2.577E+00
7ZK0_1	5A6W_2	64	7.331E-01	2.628E+00
7ZK0_1	7NMM_2	75	6.649E-01	4.055E+00
7ZK0_1	7B1I_2	64	7.350E-01	2.622E+00
7ZK0_1	6G10_2	73	6.759E-01	3.800E+00
7ZK0_1	7A8X_2	75	6.626E-01	4.123E+00
7ZK0_1	6FUB_1	64	7.313E-01	2.598E+00
7ZK0_1	6G11_1	64	7.336E-01	2.606E+00
7ZK0_1	6FU9_2	75	6.540E-01	4.276E+00
7ZK0_1	7NLJ_2	76	6.630E-01	4.544E+00
7ZK0_1	8C8A_1	64	5.874E-01	4.333E+00
7ZK0_1	5ZNG_2	67	7.288E-01	3.047E+00
7ZK0_1	2MYV_1	80	6.953E-01	5.291E+00
7ZK0_1	6R5J_1	67	6.200E-01	3.150E+00
7ZK0_1	6Q76_2	66	5.989E-01	4.108E+00
7ZK0_1	8R7A_2	81	4.548E-01	6.558E+00
7ZK0_1	5JHJ_1	75	5.164E-01	7.610E+00
7ZK0_1	2N37_1	62	6.305E-01	3.511E+00
7ZK0_1	7ZJY_1	75	6.338E-01	5.765E+00
7ZK0_1	2MM0_1	62	6.158E-01	3.197E+00
7ZK0_1	5Z1V_1	67	5.036E-01	5.346E+00
7ZK0_1	2LW6_1	72	4.412E-01	4.946E+00
7ZK0_1	7ZKD_1	71	4.468E-01	6.378E+00
7ZK0_1	2MM2_1	65	5.393E-01	3.724E+00
7ZK0_1	7MQQ_1	73	3.368E-01	1.038E+01
7ZK0_1	8EB9_1	61	4.184E-01	8.502E+00
7ZK0_1	8OXL_1	89	2.782E-01	1.215E+01
7ZK0_1	1ZLD_1	70	2.224E-01	1.270E+01
7ZK0_1	5OD4_1	71	1.906E-01	1.316E+01
7ZK0_1	8DP9_1	97	3.080E-01	9.123E+00
7ZK0_1	4GVB_2	77	3.015E-01	8.743E+00
7ZK0_1	5VJJ_1	61	1.431E-01	1.392E+01
7ZK0_1	8OXH_1	72	2.217E-01	1.301E+01
7ZK0_1	1FN8_1	126	1.555E-01	1.056E+01
7ZK0_1	4Z4A_1	24	2.613E-01	9.131E+00
7ZK0_1	5XMZ_1	66	2.300E-01	1.079E+01
7ZK0_1	2QVT_1	79	2.017E-01	1.228E+01
7ZK0_1	7AD5_1	7	7.381E-01	1.038E+00
4FPR_1	4FPR_1	130	1.008E+00	1.359E-02
4FPR_1	4FPQ_1	130	1.004E+00	3.262E-01
4FPR_1	6ZUS_1	91	4.508E-01	5.460E+00
4FPR_1	7AD5_1	131	3.801E-01	8.674E+00
4FPR_1	1FN8_1	129	2.027E-01	1.096E+01
4FPR_1	8EBB_1	94	2.803E-01	1.608E+01
4FPR_1	7ZKD_1	9	5.210E-01	1.536E+00
4FPR_1	4B9H_1	71	2.705E-01	1.229E+01
4FPR_1	8ACX_1	122	1.652E-01	1.267E+01
4FPR_1	4GVB_1	8	5.205E-01	1.459E+00
4FPR_1	5JHJ_1	5	9.768E-01	5.383E-01
4FPR_1	6Q40_1	76	2.398E-01	1.287E+01
4FPR_1	6FUD_2	10	5.079E-01	2.249E+00
4FPR_1	7B1I_2	12	5.278E-01	2.229E+00
4FPR_1	5A6W_2	12	5.253E-01	2.339E+00
4FPR_1	8EB9_1	9	6.132E-01	1.686E+00
4FPR_1	6FUB_1	10	5.166E-01	2.350E+00
4FPR_1	8OXI_1	8	6.529E-01	2.109E+00
4FPR_1	8V1J_1	36	2.857E-01	9.011E+00
4FPR_1	4B8V_1	88	2.311E-01	1.398E+01
4FPR_1	7T69_1	91	2.151E-01	1.111E+01
6FU9_2	6FU9_2	84	1.012E+00	4.849E-03
6FU9_2	5A6W_2	83	1.002E+00	4.254E-01
6FU9_2	6FUB_1	84	9.797E-01	1.478E+00
6FU9_2	6G11_1	82	1.003E+00	3.861E-01
6FU9_2	7B1I_2	81	1.003E+00	3.962E-01
6FU9_2	6G10_2	83	9.773E-01	1.342E+00
6FU9_2	6FUD_2	81	1.004E+00	3.742E-01
6FU9_2	7A8X_2	80	1.001E+00	4.426E-01
6FU9_2	7NMM_2	81	9.813E-01	7.219E-01
6FU9_2	7NLJ_2	81	9.668E-01	9.097E-01
6FU9_2	2MM0_1	63	7.305E-01	2.513E+00
6FU9_2	5ZNG_2	63	6.974E-01	2.813E+00
6FU9_2	6R5J_1	62	7.374E-01	2.330E+00
6FU9_2	2MYV_1	73	6.937E-01	5.002E+00
6FU9_2	8C8A_1	69	6.654E-01	3.793E+00
6FU9_2	5Z1V_1	60	7.195E-01	3.128E+00
6FU9_2	8R7A_2	63	7.664E-01	2.166E+00
6FU9_2	2MM2_1	63	6.899E-01	2.732E+00
6FU9_2	7ZK0_1	75	6.540E-01	4.276E+00
6FU9_2	7ZKD_1	90	4.493E-01	9.442E+00
6FU9_2	2MYW_1	84	4.635E-01	1.193E+01
6FU9_2	6Q76_2	72	5.337E-01	5.026E+00
6FU9_2	2LW6_1	68	6.759E-01	3.280E+00
6FU9_2	5JHJ_1	82	4.666E-01	1.015E+01
6FU9_2	2N37_1	67	5.383E-01	4.219E+00
